data_model,cache_kind,sequence_length,transform_path,requested_retention_ratio,samples,retained_components_mean,retained_components_std,total_components_mean,total_components_std,actual_component_fraction_mean,actual_component_fraction_std,selected_frequency_energy_retention_mean,selected_frequency_energy_retention_std,reconstruction_energy_retention_mean,reconstruction_energy_retention_std,reported_energy_retention_mean,reported_energy_retention_std,reconstruction_relative_mse_mean,reconstruction_relative_mse_std,reconstruction_mse_mean,reconstruction_mse_std
historical_gaussian_rope_like,K,128,rfft_drop_imag_historical,0.7,5,45,0,65,0,0.692307692308,0,0.69616304746,0.00252951438152,0.350634707277,0.0015944358118,0.352951140906,0.00190305263205,0.649365292723,0.0015944358118,0.644765246942,0.00405396486084
historical_gaussian_rope_like,K,128,rfft_drop_imag_historical,0.75,5,48,0,65,0,0.738461538462,0,0.743010402732,0.0022504105416,0.373878613365,0.000921281035445,0.375836896214,0.00115912493064,0.626121386635,0.000921281035445,0.621688176897,0.00405905740109
historical_gaussian_rope_like,K,128,rfft_drop_imag_historical,0.9,5,58,0,65,0,0.892307692308,0,0.89789616866,0.00235083049516,0.452230521213,0.00327468060933,0.452982863063,0.00343729526803,0.547769478787,0.00327468060933,0.543875410087,0.00237399642258
historical_gaussian_rope_like,K,128,rfft_parseval,0.1,5,6,0,65,0,0.0923076923077,0,0.0848252300047,0.000993010296829,0.0848252300047,0.000993010296829,0.0848252300047,0.000993010296829,0.915174769995,0.000993010296829,0.908695251748,0.00592195115742
historical_gaussian_rope_like,K,128,rfft_parseval,0.25,5,16,0,65,0,0.246153846154,0,0.241530319443,0.00187439831537,0.241530319443,0.00187439831537,0.241530319443,0.00187439831537,0.758469680557,0.00187439831537,0.753104664319,0.00586703903022
historical_gaussian_rope_like,K,128,rfft_parseval,0.3,5,19,0,65,0,0.292307692308,0,0.288666027408,0.00200869961863,0.288666027408,0.00200869961863,0.288666027408,0.00200869961863,0.711333972592,0.00200869961863,0.706303475943,0.00572532193816
historical_gaussian_rope_like,K,128,rfft_parseval,0.5,5,32,0,65,0,0.492307692308,0,0.491106563787,0.00104215286142,0.491106563787,0.00104215286142,0.491106563787,0.00104215286142,0.508893436213,0.00104215286142,0.505290006308,0.00333839492725
historical_gaussian_rope_like,K,128,rfft_parseval,0.7,5,45,0,65,0,0.692307692308,0,0.69616304746,0.00252951438152,0.69616304746,0.00252951438152,0.69616304746,0.00252951438152,0.30383695254,0.00252951438152,0.30169175367,0.00368010040545
historical_gaussian_rope_like,K,128,rfft_parseval,0.75,5,48,0,65,0,0.738461538462,0,0.743010402732,0.0022504105416,0.743010402732,0.0022504105416,0.743010402732,0.0022504105416,0.256989597268,0.0022504105416,0.255177353316,0.00335931374453
historical_gaussian_rope_like,K,128,rfft_parseval,0.9,5,58,0,65,0,0.892307692308,0,0.89789616866,0.00235083049516,0.89789616866,0.00235083049516,0.89789616866,0.00235083049516,0.10210383134,0.00235083049516,0.10137127036,0.00198270468923
historical_gaussian_rope_like,K,32,dct_ii_ortho,0.1,5,3,0,32,0,0.09375,0,0.0944929323491,0.00346021153718,0.0944929323491,0.00346021153718,0.0944929323491,0.00346021153718,0.905507067651,0.00346021153718,0.902595229084,0.00949376621172
historical_gaussian_rope_like,K,32,dct_ii_ortho,0.25,5,8,0,32,0,0.25,0,0.254622121448,0.00553391689882,0.254622121448,0.00553391689882,0.254622121448,0.00553391689882,0.745377878552,0.00553391689882,0.742985153905,0.00947887753983
historical_gaussian_rope_like,K,32,dct_ii_ortho,0.3,5,9,0,32,0,0.28125,0,0.286814143663,0.00489948605172,0.286814143663,0.00489948605172,0.286814143663,0.00489948605172,0.713185856337,0.00489948605172,0.710906796142,0.00963969262418
historical_gaussian_rope_like,K,32,dct_ii_ortho,0.5,5,16,0,32,0,0.5,0,0.501512360003,0.00903060513805,0.501512360003,0.00903060513805,0.501512360003,0.00903060513805,0.498487639997,0.00903060513805,0.496897547387,0.0108501968784
historical_gaussian_rope_like,K,32,dct_ii_ortho,0.7,5,22,0,32,0,0.6875,0,0.69052898111,0.00620924365484,0.69052898111,0.00620924365484,0.69052898111,0.00620924365484,0.30947101889,0.00620924365484,0.308509656228,0.00829288425623
historical_gaussian_rope_like,K,32,dct_ii_ortho,0.75,5,24,0,32,0,0.75,0,0.755778348933,0.00346046492262,0.755778348933,0.00346046492262,0.755778348933,0.00346046492262,0.244221651067,0.00346046492262,0.243445660887,0.00471182615427
historical_gaussian_rope_like,K,32,dct_ii_ortho,0.9,5,28,0,32,0,0.875,0,0.876885546099,0.00187425892854,0.876885546099,0.00187425892854,0.876885546099,0.00187425892854,0.123114453901,0.00187425892854,0.122710835129,0.00174641479661
historical_gaussian_rope_like,K,32,rfft_drop_imag_historical,0.1,5,1,0,17,0,0.0588235294118,0,0.0320984729116,0.00290828737978,0.0320984729116,0.00290828737978,0.0603538176082,0.0054357979696,0.967901527088,0.00290828737978,0.964774751106,0.00833908444964
historical_gaussian_rope_like,K,32,rfft_drop_imag_historical,0.25,5,4,0,17,0,0.235294117647,0,0.222784536271,0.00637010412598,0.128846334848,0.00577629934231,0.151321230145,0.00456361424866,0.871153665152,0.00577629934231,0.868370752686,0.0117470379752
historical_gaussian_rope_like,K,32,rfft_drop_imag_historical,0.3,5,5,0,17,0,0.294117647059,0,0.286703511347,0.00518202184565,0.161394047763,0.00633633057395,0.181922858876,0.00504109276558,0.838605952237,0.00633633057395,0.83593400342,0.0121979085776
historical_gaussian_rope_like,K,32,rfft_drop_imag_historical,0.5,5,8,0,17,0,0.470588235294,0,0.471020857796,0.0102980921543,0.254024440757,0.00884839346195,0.269014036223,0.00676412158281,0.745975559243,0.00884839346195,0.743603412419,0.0130835101576
historical_gaussian_rope_like,K,32,rfft_drop_imag_historical,0.7,5,11,0,17,0,0.647058823529,0,0.657443534288,0.00770425432303,0.348014854473,0.00808477562327,0.357381993405,0.00692540234442,0.651985145527,0.00808477562327,0.64992841681,0.0125733545509
historical_gaussian_rope_like,K,32,rfft_drop_imag_historical,0.75,5,12,0,17,0,0.705882352941,0,0.722911785354,0.00610250430504,0.380967253703,0.00725116721093,0.388362018847,0.00643606274708,0.619032746297,0.00725116721093,0.617075851578,0.011452056739
historical_gaussian_rope_like,K,32,rfft_drop_imag_historical,0.9,5,15,0,17,0,0.882352941176,1.11022302463e-16,0.905236068979,0.00237927682503,0.471006189087,0.00643538967087,0.473010693905,0.00587845403534,0.528993810913,0.00643538967087,0.527294048736,0.0083455626534
historical_gaussian_rope_like,K,32,rfft_parseval,0.1,5,1,0,17,0,0.0588235294118,0,0.0320984729116,0.00290828737978,0.0320984729116,0.00290828737978,0.0320984729116,0.00290828737978,0.967901527088,0.00290828737978,0.964774751106,0.00833908444964
historical_gaussian_rope_like,K,32,rfft_parseval,0.25,5,4,0,17,0,0.235294117647,0,0.222784536271,0.00637010412598,0.222784536271,0.00637010412598,0.222784536271,0.00637010412598,0.777215463729,0.00637010412598,0.774736805029,0.0114197784273
historical_gaussian_rope_like,K,32,rfft_parseval,0.3,5,5,0,17,0,0.294117647059,0,0.286703511347,0.00518202184565,0.286703511347,0.00518202184565,0.286703511347,0.00518202184565,0.713296488653,0.00518202184565,0.711012906003,0.00947172411551
historical_gaussian_rope_like,K,32,rfft_parseval,0.5,5,8,0,17,0,0.470588235294,0,0.471020857796,0.0102980921543,0.471020857796,0.0102980921543,0.471020857796,0.0102980921543,0.528979142204,0.0102980921543,0.527294049114,0.0122065563572
historical_gaussian_rope_like,K,32,rfft_parseval,0.7,5,11,0,17,0,0.647058823529,0,0.657443534288,0.00770425432303,0.657443534288,0.00770425432303,0.657443534288,0.00770425432303,0.342556465712,0.00770425432303,0.341489746355,0.00971705493813
historical_gaussian_rope_like,K,32,rfft_parseval,0.75,5,12,0,17,0,0.705882352941,0,0.722911785354,0.00610250430504,0.722911785354,0.00610250430504,0.722911785354,0.00610250430504,0.277088214646,0.00610250430504,0.276222799449,0.00765917605695
historical_gaussian_rope_like,K,32,rfft_parseval,0.9,5,15,0,17,0,0.882352941176,1.11022302463e-16,0.905236068979,0.00237927682503,0.905236068979,0.00237927682503,0.905236068979,0.00237927682503,0.0947639310214,0.00237927682503,0.0944495551398,0.00215158140223
historical_gaussian_rope_like,K,64,dct_ii_ortho,0.1,5,6,0,64,0,0.09375,0,0.0940884610434,0.00201764813233,0.0940884610434,0.00201764813233,0.0940884610434,0.00201764813233,0.905911538957,0.00201764813233,0.900921294065,0.0050000880246
historical_gaussian_rope_like,K,64,dct_ii_ortho,0.25,5,16,0,64,0,0.25,0,0.250672296147,0.0033841419517,0.250672296147,0.0033841419517,0.250672296147,0.0033841419517,0.749327703853,0.0033841419517,0.745210363508,0.00641315878684
historical_gaussian_rope_like,K,64,dct_ii_ortho,0.3,5,19,0,64,0,0.296875,0,0.297817868241,0.0041535341982,0.297817868241,0.0041535341982,0.297817868241,0.0041535341982,0.702182131759,0.0041535341982,0.698326429125,0.006841835003
historical_gaussian_rope_like,K,64,dct_ii_ortho,0.5,5,32,0,64,0,0.5,0,0.498636436796,0.0038986661949,0.498636436796,0.0038986661949,0.498636436796,0.0038986661949,0.501363563204,0.0038986661949,0.498615751373,0.00594861696493
historical_gaussian_rope_like,K,64,dct_ii_ortho,0.7,5,44,0,64,0,0.6875,0,0.688908365362,0.00299510679729,0.688908365362,0.00299510679729,0.688908365362,0.00299510679729,0.311091634638,0.00299510679729,0.309384591481,0.00392927348557
historical_gaussian_rope_like,K,64,dct_ii_ortho,0.75,5,48,0,64,0,0.75,0,0.752138151943,0.00148911057488,0.752138151943,0.00148911057488,0.752138151943,0.00148911057488,0.247861848057,0.00148911057488,0.24649913709,0.00225593952162
historical_gaussian_rope_like,K,64,dct_ii_ortho,0.9,5,57,0,64,0,0.890625,0,0.889666520736,0.00305570593059,0.889666520736,0.00305570593059,0.889666520736,0.00305570593059,0.110333479264,0.00305570593059,0.1097242051,0.00303026290543
historical_gaussian_rope_like,K,64,rfft_drop_imag_historical,0.1,5,3,0,33,0,0.0909090909091,0,0.0797250656136,0.00184171818469,0.0487911206048,0.000926471039467,0.062896627784,0.00176474184643,0.951208879395,0.000926471039467,0.945965093482,0.00404122765643
historical_gaussian_rope_like,K,64,rfft_drop_imag_historical,0.25,5,8,0,33,0,0.242424242424,0,0.236076881917,0.00319025525428,0.128248529051,0.00296291692142,0.139922162709,0.00318850786658,0.871751470949,0.00296291692142,0.866953145529,0.00588572761688
historical_gaussian_rope_like,K,64,rfft_drop_imag_historical,0.3,5,9,0,33,0,0.272727272727,0,0.267006652098,0.00336547179907,0.143645172156,0.00269985415723,0.154847306638,0.00291387000465,0.856354827844,0.00269985415723,0.851640879857,0.00562350669275
historical_gaussian_rope_like,K,64,rfft_drop_imag_historical,0.5,5,16,0,33,0,0.484848484848,0,0.483752606943,0.00393635275436,0.250909108854,0.00360477732776,0.258825597511,0.00430647160024,0.749090891146,0.00360477732776,0.74497216868,0.0062170375125
historical_gaussian_rope_like,K,64,rfft_drop_imag_historical,0.7,5,23,0,33,0,0.69696969697,0,0.704909612166,0.00276972003935,0.360467313114,0.00575579870355,0.365026056611,0.00634307785235,0.639532686886,0.00575579870355,0.63600114639,0.00565955885369
historical_gaussian_rope_like,K,64,rfft_drop_imag_historical,0.75,5,24,0,33,0,0.727272727273,0,0.736937960097,0.00210781104821,0.376256107486,0.00538070268295,0.380331681684,0.00594576679175,0.623743892514,0.00538070268295,0.620299500493,0.00528221289066
historical_gaussian_rope_like,K,64,rfft_drop_imag_historical,0.9,5,29,0,33,0,0.878787878788,1.11022302463e-16,0.889977598916,0.00253956178943,0.452907988466,0.00517360857623,0.45463759325,0.00538537603983,0.547092011534,0.00517360857623,0.544067815468,0.00474909564203
historical_gaussian_rope_like,K,64,rfft_parseval,0.1,5,3,0,33,0,0.0909090909091,0,0.0797250656136,0.00184171818469,0.0797250656136,0.00184171818469,0.0797250656136,0.00184171818469,0.920274934386,0.00184171818469,0.915205196937,0.0049314748083
historical_gaussian_rope_like,K,64,rfft_parseval,0.25,5,8,0,33,0,0.242424242424,0,0.236076881917,0.00319025525428,0.236076881917,0.00319025525428,0.236076881917,0.00319025525428,0.763923118083,0.00319025525428,0.759724600078,0.00629113155652
historical_gaussian_rope_like,K,64,rfft_parseval,0.3,5,9,0,33,0,0.272727272727,0,0.267006652098,0.00336547179907,0.267006652098,0.00336547179907,0.267006652098,0.00336547179907,0.732993347902,0.00336547179907,0.728968004522,0.0065587715744
historical_gaussian_rope_like,K,64,rfft_parseval,0.5,5,16,0,33,0,0.484848484848,0,0.483752606943,0.00393635275436,0.483752606943,0.00393635275436,0.483752606943,0.00393635275436,0.516247393057,0.00393635275436,0.513417520199,0.00603488972123
historical_gaussian_rope_like,K,64,rfft_parseval,0.7,5,23,0,33,0,0.69696969697,0,0.704909612166,0.00276972003935,0.704909612166,0.00276972003935,0.704909612166,0.00276972003935,0.295090387834,0.00276972003935,0.293468548233,0.00346114562216
historical_gaussian_rope_like,K,64,rfft_parseval,0.75,5,24,0,33,0,0.727272727273,0,0.736937960097,0.00210781104821,0.736937960097,0.00210781104821,0.736937960097,0.00210781104821,0.263062039903,0.00210781104821,0.261617437324,0.00291861319234
historical_gaussian_rope_like,K,64,rfft_parseval,0.9,5,29,0,33,0,0.878787878788,1.11022302463e-16,0.889977598916,0.00253956178943,0.889977598916,0.00253956178943,0.889977598916,0.00253956178943,0.110022401084,0.00253956178943,0.109418665562,0.00267705127702
historical_gaussian_rope_like,V,128,dct_ii_ortho,0.1,5,12,0,128,0,0.09375,0,0.0949335659858,0.0023186621466,0.0949335659858,0.0023186621466,0.0949335659858,0.0023186621466,0.905066434014,0.0023186621466,0.903813488447,0.00403296124522
historical_gaussian_rope_like,V,128,dct_ii_ortho,0.25,5,32,0,128,0,0.25,0,0.249719676056,0.00192401841042,0.249719676056,0.00192401841042,0.249719676056,0.00192401841042,0.750280323944,0.00192401841042,0.74923980402,0.00289911841043
historical_gaussian_rope_like,V,128,dct_ii_ortho,0.3,5,38,0,128,0,0.296875,0,0.295771762481,0.00101984867592,0.295771762481,0.00101984867592,0.295771762481,0.00101984867592,0.704228237519,0.00101984867592,0.703254234141,0.00298264807843
historical_gaussian_rope_like,V,128,dct_ii_ortho,0.5,5,64,0,128,0,0.5,0,0.498820288314,0.00318063949985,0.498820288314,0.00318063949985,0.498820288314,0.00318063949985,0.501179711686,0.00318063949985,0.50049970728,0.00520943460486
historical_gaussian_rope_like,V,128,dct_ii_ortho,0.7,5,89,0,128,0,0.6953125,0,0.695059406971,0.0028155595874,0.695059406971,0.0028155595874,0.695059406971,0.0028155595874,0.304940593029,0.0028155595874,0.304533589656,0.00426990031639
historical_gaussian_rope_like,V,128,dct_ii_ortho,0.75,5,96,0,128,0,0.75,0,0.749946729046,0.00371979362026,0.749946729046,0.00371979362026,0.749946729046,0.00371979362026,0.250053270954,0.00371979362026,0.249726662912,0.00492190852979
historical_gaussian_rope_like,V,128,dct_ii_ortho,0.9,5,115,0,128,0,0.8984375,0,0.897337880739,0.00230318336453,0.897337880739,0.00230318336453,0.897337880739,0.00230318336453,0.102662119261,0.00230318336453,0.102531956161,0.00279117662812
historical_gaussian_rope_like,V,128,rfft_drop_imag_historical,0.1,5,6,0,65,0,0.0923076923077,0,0.0868850881389,0.00230787731697,0.047490411956,0.000755272254888,0.0543292581739,0.00101356283002,0.952509588044,0.000755272254888,0.951198033393,0.00509992159981
historical_gaussian_rope_like,V,128,rfft_drop_imag_historical,0.25,5,16,0,65,0,0.246153846154,0,0.242242970633,0.00247926289869,0.125877798016,0.00133403858647,0.131554467875,0.00156657479466,0.874122201984,0.00133403858647,0.872914219249,0.00395325112673
historical_gaussian_rope_like,V,128,rfft_drop_imag_historical,0.3,5,19,0,65,0,0.292307692308,0,0.28860784201,0.00114801408004,0.14893016551,0.000694981587819,0.154264976813,0.00083580098005,0.85106983449,0.000694981587819,0.849895595549,0.00410020820615
historical_gaussian_rope_like,V,128,rfft_drop_imag_historical,0.5,5,32,0,65,0,0.492307692308,0,0.491018212796,0.0030501922489,0.250864327089,0.00277353567861,0.254687963,0.00248387839244,0.749135672911,0.00277353567861,0.748104616747,0.00491607329668
historical_gaussian_rope_like,V,128,rfft_drop_imag_historical,0.7,5,45,0,65,0,0.692307692308,0,0.694811452669,0.00261890325632,0.352656546821,0.00290371511898,0.35497091048,0.00271463038293,0.647343453179,0.00290371511898,0.646451092304,0.00435229244255
historical_gaussian_rope_like,V,128,rfft_drop_imag_historical,0.75,5,48,0,65,0,0.738461538462,0,0.742211013842,0.00413870527299,0.377028526571,0.00360032928978,0.378981572115,0.00340630802132,0.622971473429,0.00360032928978,0.62211767244,0.0053718243923
historical_gaussian_rope_like,V,128,rfft_drop_imag_historical,0.9,5,58,0,65,0,0.892307692308,0,0.897406870426,0.00219139400798,0.455305870158,0.00352545500908,0.456098507784,0.00348838026349,0.544694129842,0.00352545500908,0.543940297701,0.00407957859733
historical_gaussian_rope_like,V,128,rfft_parseval,0.1,5,6,0,65,0,0.0923076923077,0,0.0868850881389,0.00230787731697,0.0868850881389,0.00230787731697,0.0868850881389,0.00230787731697,0.913114911861,0.00230787731697,0.911851864945,0.00427726383876
historical_gaussian_rope_like,V,128,rfft_parseval,0.25,5,16,0,65,0,0.246153846154,0,0.242242970633,0.00247926289869,0.242242970633,0.00247926289869,0.242242970633,0.00247926289869,0.757757029367,0.00247926289869,0.756702670791,0.0023870146174
historical_gaussian_rope_like,V,128,rfft_parseval,0.3,5,19,0,65,0,0.292307692308,0,0.28860784201,0.00114801408004,0.28860784201,0.00114801408004,0.28860784201,0.00114801408004,0.71139215799,0.00114801408004,0.710407151551,0.00279077171973
historical_gaussian_rope_like,V,128,rfft_parseval,0.5,5,32,0,65,0,0.492307692308,0,0.491018212796,0.0030501922489,0.491018212796,0.0030501922489,0.491018212796,0.0030501922489,0.508981787204,0.0030501922489,0.508289936308,0.00506065100185
historical_gaussian_rope_like,V,128,rfft_parseval,0.7,5,45,0,65,0,0.692307692308,0,0.694811452669,0.00261890325632,0.694811452669,0.00261890325632,0.694811452669,0.00261890325632,0.305188547331,0.00261890325632,0.304779819616,0.00404439450584
historical_gaussian_rope_like,V,128,rfft_parseval,0.75,5,48,0,65,0,0.738461538462,0,0.742211013842,0.00413870527299,0.742211013842,0.00413870527299,0.742211013842,0.00413870527299,0.257788986158,0.00413870527299,0.257453737813,0.00537362022147
historical_gaussian_rope_like,V,128,rfft_parseval,0.9,5,58,0,65,0,0.892307692308,0,0.897406870426,0.00219139400798,0.897406870426,0.00219139400798,0.897406870426,0.00219139400798,0.102593129574,0.00219139400798,0.102461093913,0.00262825637631
historical_gaussian_rope_like,V,32,dct_ii_ortho,0.1,5,3,0,32,0,0.09375,0,0.0933409312081,0.00487361615355,0.0933409312081,0.00487361615355,0.0933409312081,0.00487361615355,0.906659068792,0.00487361615355,0.899651426315,0.0176502076389
historical_gaussian_rope_like,V,32,dct_ii_ortho,0.25,5,8,0,32,0,0.25,0,0.244507920978,0.00866470387979,0.244507920978,0.00866470387979,0.244507920978,0.00866470387979,0.755492079022,0.00866470387979,0.749710147613,0.0189253299771
historical_gaussian_rope_like,V,32,dct_ii_ortho,0.3,5,9,0,32,0,0.28125,0,0.275693547462,0.00965839022938,0.275693547462,0.00965839022938,0.275693547462,0.00965839022938,0.724306452538,0.00965839022938,0.718781488934,0.0194654795268
historical_gaussian_rope_like,V,32,dct_ii_ortho,0.5,5,16,0,32,0,0.5,0,0.496793824671,0.0100363354144,0.496793824671,0.0100363354144,0.496793824671,0.0100363354144,0.503206175329,0.0100363354144,0.49940742275,0.016662713837
historical_gaussian_rope_like,V,32,dct_ii_ortho,0.7,5,22,0,32,0,0.6875,0,0.689157420697,0.0068344538888,0.689157420697,0.0068344538888,0.689157420697,0.0068344538888,0.310842579303,0.0068344538888,0.308508710365,0.0110567884293
historical_gaussian_rope_like,V,32,dct_ii_ortho,0.75,5,24,0,32,0,0.75,0,0.751439426885,0.00690609379438,0.751439426885,0.00690609379438,0.751439426885,0.00690609379438,0.248560573115,0.00690609379438,0.246680247268,0.00938100192246
historical_gaussian_rope_like,V,32,dct_ii_ortho,0.9,5,28,0,32,0,0.875,0,0.874192521164,0.00553058157568,0.874192521164,0.00553058157568,0.874192521164,0.00553058157568,0.125807478836,0.00553058157568,0.124885049515,0.00691542734881
historical_gaussian_rope_like,V,32,rfft_drop_imag_historical,0.1,5,1,0,17,0,0.0588235294118,0,0.0316675729639,0.00189098890149,0.0316675729639,0.00189098890149,0.0595411229334,0.00353983789468,0.968332427036,0.00189098890149,0.960808540517,0.0160232761916
historical_gaussian_rope_like,V,32,rfft_drop_imag_historical,0.25,5,4,0,17,0,0.235294117647,0,0.214217139308,0.00491508684118,0.12265003507,0.00470732408163,0.145075918416,0.00612382142694,0.87734996493,0.00470732408163,0.870562791341,0.0167559897572
historical_gaussian_rope_like,V,32,rfft_drop_imag_historical,0.3,5,5,0,17,0,0.294117647059,0,0.275594396767,0.00871239278626,0.15388958535,0.0052421142287,0.174444846941,0.00658652351197,0.84611041465,0.0052421142287,0.839572918404,0.016766389931
historical_gaussian_rope_like,V,32,rfft_drop_imag_historical,0.5,5,8,0,17,0,0.470588235294,0,0.46545462311,0.0112272737098,0.248702973279,0.00388399160342,0.263576762671,0.00523344360469,0.751297026721,0.00388399160342,0.74549413678,0.0148053424914
historical_gaussian_rope_like,V,32,rfft_drop_imag_historical,0.7,5,11,0,17,0,0.647058823529,0,0.658803761828,0.00658632260934,0.346160076145,0.00304842552854,0.355199760512,0.00346561790336,0.653839923855,0.00304842552854,0.648739439181,0.00990021329593
historical_gaussian_rope_like,V,32,rfft_drop_imag_historical,0.75,5,12,0,17,0,0.705882352941,0,0.719800652873,0.00805614411729,0.375826344581,0.00343022585359,0.383094548894,0.0040075554017,0.624173655419,0.00343022585359,0.619286246497,0.00835514107228
historical_gaussian_rope_like,V,32,rfft_drop_imag_historical,0.9,5,15,0,17,0,0.882352941176,1.11022302463e-16,0.90455656353,0.00430766299992,0.467783087853,0.00224361975936,0.469539821209,0.00340817497903,0.532216912147,0.00224361975936,0.528067687998,0.00816309545824
historical_gaussian_rope_like,V,32,rfft_parseval,0.1,5,1,0,17,0,0.0588235294118,0,0.0316675729639,0.00189098890149,0.0316675729639,0.00189098890149,0.0316675729639,0.00189098890149,0.968332427036,0.00189098890149,0.960808540517,0.0160232761916
historical_gaussian_rope_like,V,32,rfft_parseval,0.25,5,4,0,17,0,0.235294117647,0,0.214217139308,0.00491508684118,0.214217139308,0.00491508684118,0.214217139308,0.00491508684118,0.785782860692,0.00491508684118,0.779720684844,0.0160510023257
historical_gaussian_rope_like,V,32,rfft_parseval,0.3,5,5,0,17,0,0.294117647059,0,0.275594396767,0.00871239278626,0.275594396767,0.00871239278626,0.275594396767,0.00871239278626,0.724405603233,0.00871239278626,0.718873578187,0.0188162559613
historical_gaussian_rope_like,V,32,rfft_parseval,0.5,5,8,0,17,0,0.470588235294,0,0.46545462311,0.0112272737098,0.46545462311,0.0112272737098,0.46545462311,0.0112272737098,0.53454537689,0.0112272737098,0.530528389986,0.0185698408254
historical_gaussian_rope_like,V,32,rfft_parseval,0.7,5,11,0,17,0,0.647058823529,0,0.658803761828,0.00658632260934,0.658803761828,0.00658632260934,0.658803761828,0.00658632260934,0.341196238172,0.00658632260934,0.338622120048,0.0112401891735
historical_gaussian_rope_like,V,32,rfft_parseval,0.75,5,12,0,17,0,0.705882352941,0,0.719800652873,0.00805614411729,0.719800652873,0.00805614411729,0.719800652873,0.00805614411729,0.280199347127,0.00805614411729,0.278053159387,0.0101024299272
historical_gaussian_rope_like,V,32,rfft_parseval,0.9,5,15,0,17,0,0.882352941176,1.11022302463e-16,0.90455656353,0.00430766299992,0.90455656353,0.00430766299992,0.90455656353,0.00430766299992,0.09544343647,0.00430766299992,0.0947098500742,0.00470565109308
historical_gaussian_rope_like,V,64,dct_ii_ortho,0.1,5,6,0,64,0,0.09375,0,0.0892369412567,0.00130894732825,0.0892369412567,0.00130894732825,0.0892369412567,0.00130894732825,0.910763058743,0.00130894732825,0.902892114959,0.00938942523258
historical_gaussian_rope_like,V,64,dct_ii_ortho,0.25,5,16,0,64,0,0.25,0,0.247619240086,0.00246682718723,0.247619240086,0.00246682718723,0.247619240086,0.00246682718723,0.752380759914,0.00246682718723,0.745878839494,0.00808990327723
historical_gaussian_rope_like,V,64,dct_ii_ortho,0.3,5,19,0,64,0,0.296875,0,0.296645710578,0.00322017583003,0.296645710578,0.00322017583003,0.296645710578,0.00322017583003,0.703354289422,0.00322017583003,0.69725914036,0.00623446379013
