layer,cache_stage,sequence_variant,transform,requested_retention_ratio,samples,retained_components_mean,retained_components_std,total_components_mean,total_components_std,actual_component_fraction_mean,actual_component_fraction_std,global_low_frequency_energy_mean,global_low_frequency_energy_std,global_top_frequency_bin_energy_mean,global_top_frequency_bin_energy_std,global_top_vs_low_gain_mean,global_top_vs_low_gain_std,global_reconstruction_relative_mse_mean,global_reconstruction_relative_mse_std,per_head_low_frequency_energy_mean_mean,per_head_low_frequency_energy_mean_std,per_head_low_frequency_energy_std_mean,per_head_low_frequency_energy_std_std,per_head_low_frequency_energy_min_mean,per_head_low_frequency_energy_min_std,per_head_low_frequency_energy_max_mean,per_head_low_frequency_energy_max_std,per_head_top_frequency_bin_energy_mean_mean,per_head_top_frequency_bin_energy_mean_std,per_head_top_frequency_bin_energy_max_mean,per_head_top_frequency_bin_energy_max_std,dc_energy_fraction_mean,dc_energy_fraction_std
0,K_post_rope,raw,dct_ii_ortho,0.1,4,51,0,512,0,0.099609375,0,0.999707432803,2.88298133405e-06,0.99980192729,4.77787841807e-06,9.44944877823e-05,3.56097113087e-06,0.000292567197317,2.88298133405e-06,0.999704448404,2.62854865203e-06,2.71684905483e-05,6.6359220502e-06,0.999677279913,6.54880321168e-06,0.999731616894,7.68131729846e-06,0.999805159016,5.16049416291e-06,0.999807719299,6.11224387145e-06,0.999507823984,9.92971798339e-06
0,K_post_rope,raw,dct_ii_ortho,0.25,4,128,0,512,0,0.25,0,0.99978560214,1.92286574881e-06,0.99985624837,6.85508062247e-06,7.06462302356e-05,8.36862736023e-06,0.000214397860386,1.92286574881e-06,0.999783670974,1.3955883649e-06,1.75803345531e-05,4.90678956238e-06,0.999766090639,3.56412353457e-06,0.999801251309,6.27260112058e-06,0.999858052497,6.57897658023e-06,0.999861942244,6.56333630577e-06,0.999507823984,9.92971798339e-06
0,K_post_rope,raw,dct_ii_ortho,0.5,4,256,0,512,0,0.5,0,0.999908083009,6.94935963391e-06,0.999914465359,5.99107847816e-06,6.38235067768e-06,1.05943190272e-06,9.19169914236e-05,6.94935963391e-06,0.99990861394,6.88377330673e-06,4.8327068282e-06,1.52013307703e-06,0.999903781233,7.59856295406e-06,0.999913446647,6.45415525483e-06,0.999916410818,5.63263759421e-06,0.999919111765,5.66031357937e-06,0.999507823984,9.92971798339e-06
0,K_post_rope,raw,dct_ii_ortho,0.75,4,384,0,512,0,0.75,0,0.999956047318,3.95809875993e-06,0.999961723818,3.22130025689e-06,5.67649963534e-06,7.96029632659e-07,4.39526815515e-05,3.95809875993e-06,0.999956265508,3.91811075011e-06,1.9860644053e-06,7.97939096727e-07,0.999954279444,4.33549821088e-06,0.999958251573,3.63043421205e-06,0.999963005045,2.91873158868e-06,0.999964291176,2.96922754689e-06,0.999507823984,9.92971798339e-06
0,K_post_rope,raw,dct_ii_ortho,0.9,4,460,0,512,0,0.8984375,0,0.999982342951,1.67149081307e-06,0.999985862674,1.22301061281e-06,3.51972210821e-06,5.37046278407e-07,1.76570485435e-05,1.67149081307e-06,0.999982435596,1.65742701291e-06,8.43281839052e-07,2.98423133489e-07,0.999981592315,1.80392555628e-06,0.999983278878,1.55502216287e-06,0.999986494381,1.14722034887e-06,0.999986976695,1.21361014921e-06,0.999507823984,9.92971798339e-06
0,K_post_rope,raw,rfft_parseval,0.1,4,25,0,257,0,0.0972762645914,0,0.999705497311,3.09945406129e-06,0.999789909674,4.18316836295e-06,8.44123628501e-05,2.99402528136e-06,0.000294502689096,3.09945406129e-06,0.999702482718,2.77586915743e-06,2.74434140987e-05,6.7745685847e-06,0.999675039304,6.41801742541e-06,0.999729926132,8.12462371455e-06,0.999791785224,4.4061491995e-06,0.999797014526,3.92054012716e-06,0.999507824001,9.92971906264e-06
0,K_post_rope,raw,rfft_parseval,0.25,4,64,0,257,0,0.249027237354,0,0.999784990539,1.99782400872e-06,0.999850912231,6.33981211174e-06,6.59216927537e-05,7.88555998525e-06,0.000215009461385,1.99782400872e-06,0.999783056019,1.4726017341e-06,1.76108750872e-05,4.91342209029e-06,0.999765445144,3.51157206254e-06,0.999800666894,6.34739369022e-06,0.999852498124,6.21855825906e-06,0.999856337072,6.56033002999e-06,0.999507824001,9.92971906264e-06
0,K_post_rope,raw,rfft_parseval,0.5,4,128,0,257,0,0.498054474708,0,0.999907595778,6.97770410931e-06,0.999911021296,6.33580691433e-06,3.42551859814e-06,6.71806606386e-07,9.24042221629e-05,6.97770410931e-06,0.999908118544,6.91181470008e-06,4.75836528857e-06,1.52420260618e-06,0.999903360178,7.62934867396e-06,0.999912876909,6.47964434802e-06,0.999912295705,5.90087788423e-06,0.999915553302,5.91281708677e-06,0.999507824001,9.92971906264e-06
0,K_post_rope,raw,rfft_parseval,0.75,4,192,0,257,0,0.747081712062,0,0.999955588968,4.01578857521e-06,0.999959221315,3.54326352283e-06,3.63234695033e-06,6.32930782163e-07,4.44110322207e-05,4.01578857521e-06,0.999955807359,3.97444490938e-06,1.987890781e-06,8.17045963437e-07,0.999953819468,4.40553543633e-06,0.99995779525,3.67679349532e-06,0.999960237698,3.17782924024e-06,0.999961586615,3.16996950126e-06,0.999507824001,9.92971906264e-06
0,K_post_rope,raw,rfft_parseval,0.9,4,231,0,257,0,0.898832684825,0,0.999982706027,1.67466013046e-06,0.999985066266,1.3267038721e-06,2.36023972558e-06,4.22027665922e-07,1.72939732944e-05,1.67466013046e-06,0.999982792503,1.65717824981e-06,7.8720687377e-07,2.89008220058e-07,0.999982005296,1.83104592074e-06,0.99998357971,1.51881593423e-06,0.999985604646,1.19469247911e-06,0.999986058074,1.32601127978e-06,0.999507824001,9.92971906264e-06
0,K_pre_rope,mean_removed,dct_ii_ortho,0.1,4,51,0,512,0,0.099609375,0,0.136726089436,0.0143934358259,0.220848143032,0.0348070519273,0.0841220535959,0.0299571907237,0.863273910564,0.0143934358259,0.13676864334,0.0139735593564,0.00285707755879,0.000467071373573,0.133911565781,0.0143286733931,0.139625720899,0.0136252028353,0.221094343811,0.0334383955805,0.231069656075,0.0365881123404,3.12978845842e-17,9.40684423364e-18
0,K_pre_rope,mean_removed,dct_ii_ortho,0.25,4,128,0,512,0,0.25,0,0.309486940496,0.0281158771069,0.414647928689,0.0407390387693,0.105160988193,0.0331258159336,0.690513059504,0.0281158771069,0.309557437443,0.0274615034622,0.00346074761247,0.00297607739343,0.306096689831,0.0292582819347,0.313018185056,0.0258831094799,0.416286421102,0.038579059118,0.429482350206,0.0427957872647,3.12978845842e-17,9.40684423364e-18
0,K_pre_rope,mean_removed,dct_ii_ortho,0.5,4,256,0,512,0,0.5,0,0.577334691719,0.0340161783853,0.65850660624,0.0327339823726,0.0811719145216,0.00324846871546,0.422665308281,0.0340161783853,0.577101882114,0.0331279891334,0.00566823127616,0.00202031582982,0.571433650838,0.0328489801042,0.58277011339,0.0335266339835,0.661238505565,0.0311361557448,0.671584458415,0.0339166010448,3.12978845842e-17,9.40684423364e-18
0,K_pre_rope,mean_removed,dct_ii_ortho,0.75,4,384,0,512,0,0.75,0,0.797472147545,0.0189561719619,0.851970692033,0.0174985719652,0.0544985444885,0.0025826513504,0.202527852455,0.0189561719619,0.797043363097,0.0184422173059,0.00364327982236,0.00238589848993,0.793400083275,0.0172348089617,0.80068664292,0.0198639659075,0.854480505291,0.0165843306346,0.859316035686,0.0180264690351,3.12978845842e-17,9.40684423364e-18
0,K_pre_rope,mean_removed,dct_ii_ortho,0.9,4,460,0,512,0,0.8984375,0,0.918631495287,0.00731880354617,0.947777787893,0.00711345972964,0.0291462926065,0.00109353221937,0.0813685047132,0.00731880354617,0.918446250266,0.00714228802931,0.00123797329889,0.00103644684672,0.917208276967,0.00656897170405,0.919684223565,0.00781163308604,0.949161756523,0.00656772719026,0.951074409758,0.00696373158822,3.12978845842e-17,9.40684423364e-18
0,K_pre_rope,mean_removed,rfft_parseval,0.1,4,25,0,257,0,0.0972762645914,0,0.131081691686,0.0131596012346,0.192076042586,0.0299532293933,0.0609943509001,0.0244375071256,0.868918308314,0.0131596012346,0.131122325068,0.0127396256952,0.0028917890197,0.000542888423901,0.128230536048,0.0129970751525,0.134014114087,0.0125004647463,0.192288206349,0.0286941898802,0.198599442626,0.0315609975053,2.98216274904e-17,9.68387259208e-18
0,K_pre_rope,mean_removed,rfft_parseval,0.25,4,64,0,257,0,0.249027237354,0,0.307092083404,0.0274410962681,0.387075690967,0.0377484493727,0.0799836075632,0.027638800831,0.692907916596,0.0274410962681,0.307170106069,0.0267825330419,0.00351252704093,0.00308484507383,0.303657579028,0.0288214852816,0.31068263311,0.0249592202744,0.387552789311,0.0358904894431,0.39624078631,0.0387874571914,2.98216274904e-17,9.68387259208e-18
0,K_pre_rope,mean_removed,rfft_parseval,0.5,4,128,0,257,0,0.498054474708,0,0.576385791691,0.033930434217,0.633612762936,0.0318374624933,0.0572269712441,0.00455797144299,0.423614208309,0.033930434217,0.576176383575,0.0330231648805,0.00575954529954,0.00200528250896,0.570416838276,0.032897733285,0.581935928875,0.0332692094591,0.634989721072,0.0299717349472,0.643922049887,0.0322770277661,2.98216274904e-17,9.68387259208e-18
0,K_pre_rope,mean_removed,rfft_parseval,0.75,4,192,0,257,0,0.747081712062,0,0.795781945576,0.0191954743206,0.837578541584,0.0174806216186,0.0417965960078,0.00274867973621,0.204218054424,0.0191954743206,0.795384647087,0.0186665238817,0.00373857096151,0.0021762948031,0.791646076126,0.0174693472186,0.799123218049,0.0200292948839,0.83892156817,0.016512791896,0.844085714127,0.01802100173,2.98216274904e-17,9.68387259208e-18
0,K_pre_rope,mean_removed,rfft_parseval,0.9,4,231,0,257,0,0.898832684825,0,0.920519267783,0.00761635615866,0.943448290389,0.00651898505245,0.0229290226055,0.0018627953774,0.0794807322167,0.00761635615866,0.920329344442,0.00738809297628,0.00156078781204,0.00104146208209,0.91876855663,0.00706665958581,0.921890132254,0.00783577976256,0.944134406435,0.00624955011559,0.946032611068,0.00681811385422,2.98216274904e-17,9.68387259208e-18
0,K_pre_rope,raw,dct_ii_ortho,0.1,4,51,0,512,0,0.099609375,0,0.999814337135,3.22180516381e-06,0.999831704567,8.95789783715e-06,1.73674324532e-05,6.0512811367e-06,0.000185662864986,3.22180516381e-06,0.999815473567,3.34095942771e-06,1.03432087933e-05,3.18946766718e-06,0.999805130358,3.61950125279e-06,0.999825816776,5.43770525828e-06,0.999832886901,8.85720548129e-06,0.999840037866,9.48825392458e-06,0.999784850055,6.03646998698e-06
0,K_pre_rope,raw,dct_ii_ortho,0.25,4,128,0,512,0,0.25,0,0.999851570131,3.74170565355e-06,0.999873583329,9.3735886552e-06,2.20131980325e-05,6.59438759219e-06,0.000148429869436,3.74170565355e-06,0.999852483545,3.84083992758e-06,8.31410321364e-06,2.26128209247e-06,0.999844169442,3.53706608029e-06,0.999860797648,5.21728470046e-06,0.999874851804,9.105751275e-06,0.999878945288,9.18132629293e-06,0.999784850055,6.03646998698e-06
0,K_pre_rope,raw,dct_ii_ortho,0.5,4,256,0,512,0,0.5,0,0.999909050637,7.76741304223e-06,0.999926170425,7.19550340493e-06,1.71197875368e-05,1.13505142298e-06,9.09493630307e-05,7.76741304223e-06,0.999909573673,7.68952602098e-06,4.76095032315e-06,1.50525577614e-06,0.999904812723,8.49372857498e-06,0.999914334624,7.11658525225e-06,0.999927323549,6.95192039009e-06,0.999929092276,6.9621195475e-06,0.999784850055,6.03646998698e-06
0,K_pre_rope,raw,dct_ii_ortho,0.75,4,384,0,512,0,0.75,0,0.999956443588,4.00817571642e-06,0.999967869438,3.77364026746e-06,1.14258499298e-05,4.30816829432e-07,4.35564116187e-05,4.00817571642e-06,0.999956650914,3.96235369008e-06,1.8872908992e-06,6.88332451136e-07,0.999954763623,4.41115805435e-06,0.999958538205,3.59023415345e-06,0.999968654952,3.6566683344e-06,0.999969316753,3.60638513744e-06,0.999784850055,6.03646998698e-06
0,K_pre_rope,raw,dct_ii_ortho,0.9,4,460,0,512,0,0.8984375,0,0.999982494429,1.61026314563e-06,0.999988519457,1.53375133129e-06,6.02502774577e-06,3.62076407331e-07,1.75055706512e-05,1.61026314563e-06,0.999982576244,1.59645613721e-06,7.44741462264e-07,1.88839096482e-07,0.999981831502,1.72770485047e-06,0.999983320985,1.47773500822e-06,0.999988913585,1.44318642229e-06,0.999989096718,1.44678376556e-06,0.999784850055,6.03646998698e-06
0,K_pre_rope,raw,rfft_parseval,0.1,4,25,0,257,0,0.0972762645914,0,0.999813121099,3.10311940444e-06,0.999824921379,7.39721892265e-06,1.18002797519e-05,4.95674973232e-06,0.000186878900983,3.10311940444e-06,0.999814265281,3.18029193749e-06,1.04137175625e-05,3.27130535964e-06,0.999803851564,3.90147498302e-06,0.999824678999,5.13905478512e-06,0.999826100681,7.34511781675e-06,0.999834414481,8.4167771788e-06,0.999784850062,6.03646962342e-06
0,K_pre_rope,raw,rfft_parseval,0.25,4,64,0,257,0,0.249027237354,0,0.999851050123,3.69491959991e-06,0.999867206595,8.53307294599e-06,1.61564724801e-05,5.57419986117e-06,0.000148949877108,3.69491959991e-06,0.999851968257,3.77838937418e-06,8.35707685405e-06,2.30300264555e-06,0.99984361118,3.65616545325e-06,0.999860325334,5.07863653704e-06,0.999868218522,8.35258246187e-06,0.999873637455,8.99323908023e-06,0.999784850062,6.03646962342e-06
0,K_pre_rope,raw,rfft_parseval,0.5,4,128,0,257,0,0.498054474708,0,0.999908845877,7.76248603377e-06,0.999920425863,7.08491965424e-06,1.15799854807e-05,1.18462691525e-06,9.11541228785e-05,7.76248603377e-06,0.999909373531,7.68338497492e-06,4.8030006798e-06,1.51230608278e-06,0.999904570531,8.49888099964e-06,0.999914176532,7.1001387645e-06,0.999921309485,6.78411604776e-06,0.999923708923,6.98585429904e-06,0.999784850062,6.03646962342e-06
0,K_pre_rope,raw,rfft_parseval,0.75,4,192,0,257,0,0.747081712062,0,0.999956076676,4.09493066081e-06,0.999964439505,3.8121747606e-06,8.3628289527e-06,5.36043281949e-07,4.39233244464e-05,4.09493066081e-06,0.999956290777,4.0472491659e-06,1.94896254867e-06,7.00849054521e-07,0.999954341815,4.51257391046e-06,0.99995823974,3.65780085828e-06,0.999965001734,3.66398446737e-06,0.999965786257,3.69322611624e-06,0.999784850062,6.03646962342e-06
0,K_pre_rope,raw,rfft_parseval,0.9,4,231,0,257,0,0.898832684825,0,0.999982903812,1.63589757998e-06,0.999987294745,1.44073552961e-06,4.39093232021e-06,3.96527789831e-07,1.70961875169e-05,1.63589757998e-06,0.999982983129,1.6157497599e-06,7.22088613542e-07,2.01398273239e-07,0.999982261041,1.80139570482e-06,0.999983705218,1.4343606997e-06,0.999987546995,1.40620535582e-06,0.999987825203,1.40482072589e-06,0.999784850062,6.03646962342e-06
0,V_cache,mean_removed,dct_ii_ortho,0.1,4,51,0,512,0,0.099609375,0,0.12106446538,0.0102034789532,0.191566504386,0.0275165861253,0.0705020390057,0.0247323530122,0.87893553462,0.0102034789532,0.12105434613,0.0104259448103,0.00657529746317,0.00466982104786,0.114479048666,0.00682232712175,0.127629643593,0.0146448270818,0.19491157243,0.02641604419,0.209037507597,0.0330086770803,2.98710965433e-16,4.77755705962e-17
0,V_cache,mean_removed,dct_ii_ortho,0.25,4,128,0,512,0,0.25,0,0.284927582418,0.0209090649146,0.380220076152,0.0342775542396,0.095292493734,0.0301232482094,0.715072417582,0.0209090649146,0.284903110158,0.0213184769055,0.0116192598419,0.00675761202825,0.273283850316,0.01524987135,0.29652237,0.0277078865956,0.386005913034,0.0327462461477,0.402747514312,0.0411450177516,2.98710965433e-16,4.77755705962e-17
0,V_cache,mean_removed,dct_ii_ortho,0.5,4,256,0,512,0,0.5,0,0.551807645925,0.0247283208692,0.630723352359,0.0298426833246,0.0789157064339,0.00594339078631,0.448192354075,0.0247283208692,0.551626206859,0.0248406162288,0.0102213035943,0.00303813833923,0.541404903264,0.021899309224,0.561847510453,0.0278027562285,0.637378523314,0.028797316146,0.649558192432,0.035590570387,2.98710965433e-16,4.77755705962e-17
0,V_cache,mean_removed,dct_ii_ortho,0.75,4,384,0,512,0,0.75,0,0.782608134905,0.013293272118,0.837016391219,0.0174103812062,0.0544082563146,0.00559184914335,0.217391865095,0.013293272118,0.782585578186,0.0133390465271,0.00464813388701,0.00269191546534,0.777937444299,0.0116924745088,0.787233712073,0.0152852602892,0.841585597139,0.0162367501309,0.847438803279,0.0193190086724,2.98710965433e-16,4.77755705962e-17
0,V_cache,mean_removed,dct_ii_ortho,0.9,4,460,0,512,0,0.8984375,0,0.911715082978,0.00604927563745,0.941545632444,0.00745910143381,0.029830549466,0.00242238679871,0.0882849170217,0.00604927563745,0.911713723466,0.00605384704388,0.00235825877639,0.00183497569778,0.90935546469,0.00484070565812,0.914071982243,0.00752329505042,0.943588469622,0.00717371141715,0.945853971628,0.00789538835066,2.98710965433e-16,4.77755705962e-17
0,V_cache,mean_removed,rfft_parseval,0.1,4,25,0,257,0,0.0972762645914,0,0.115952966023,0.00955177555539,0.16946023468,0.0227048777346,0.0535072686571,0.0206080296603,0.884047033977,0.00955177555539,0.115953612217,0.00981245356066,0.00635524419282,0.00454192062137,0.109598368025,0.0066021420562,0.12230885641,0.013792689944,0.171936946059,0.0222373574485,0.183374784306,0.0279009384804,3.05814389734e-16,7.01798511575e-17
0,V_cache,mean_removed,rfft_parseval,0.25,4,64,0,257,0,0.249027237354,0,0.282864084967,0.0203249363505,0.358922817273,0.0320515968305,0.0760587323061,0.0271815530046,0.717135915033,0.0203249363505,0.282851508023,0.020728962464,0.0116123623213,0.00693785058686,0.271239145702,0.0145349057573,0.294463870344,0.0272833983555,0.362180360211,0.0307376362712,0.376544203876,0.0392197486723,3.05814389734e-16,7.01798511575e-17
0,V_cache,mean_removed,rfft_parseval,0.5,4,128,0,257,0,0.498054474708,0,0.550681586322,0.0242701299069,0.609901614691,0.0296224508964,0.059220028369,0.00681094372668,0.449318413678,0.0242701299069,0.550523416022,0.0243518363361,0.00992148490072,0.00329993713124,0.540601931121,0.0211376999691,0.560444900922,0.0275862407015,0.61415581443,0.0283363460163,0.625069765705,0.0347904925739,3.05814389734e-16,7.01798511575e-17
0,V_cache,mean_removed,rfft_parseval,0.75,4,192,0,257,0,0.747081712062,0,0.780975110686,0.0134501275588,0.823981471552,0.0169460659559,0.0430063608659,0.00511076963995,0.219024889314,0.0134501275588,0.780949132002,0.0134890983521,0.00467370026302,0.00273625141045,0.776275431739,0.0118261575799,0.785622832265,0.0154605203393,0.827130306134,0.0166867010538,0.831908286782,0.0195660226406,3.05814389734e-16,7.01798511575e-17
0,V_cache,mean_removed,rfft_parseval,0.9,4,231,0,257,0,0.898832684825,0,0.913807715531,0.006204396017,0.937743547205,0.00713180067101,0.0239358316748,0.00319854241535,0.0861922844694,0.006204396017,0.913808040436,0.00621244965584,0.00233551567287,0.00178911978048,0.911472524764,0.00497599900564,0.916143556109,0.00767009742613,0.939259135863,0.00696405743971,0.94067919242,0.00757685632005,3.05814389734e-16,7.01798511575e-17
0,V_cache,raw,dct_ii_ortho,0.1,4,51,0,512,0,0.099609375,0,0.355202675657,0.0201356977816,0.404375182604,0.0359071767962,0.0491725069472,0.0166170125195,0.644797324343,0.0201356977816,0.328258385379,0.0139005245665,0.146159508808,0.00531460907913,0.182098876571,0.017660007558,0.474417894187,0.0114482941447,0.380709479656,0.0294180634098,0.522235605484,0.0249715710466,0.266404936403,0.0205477305174
0,V_cache,raw,dct_ii_ortho,0.25,4,128,0,512,0,0.25,0,0.475379072672,0.0226538092202,0.543087641394,0.0371997545868,0.0677085687216,0.0201025845636,0.524620927328,0.0226538092202,0.452714383185,0.0176512359292,0.122587700231,0.00467134132328,0.330126682954,0.0172882688617,0.575302083416,0.0191804817182,0.526580892372,0.0314285214896,0.639155320665,0.0286861234707,0.266404936403,0.0205477305174
0,V_cache,raw,dct_ii_ortho,0.5,4,256,0,512,0,0.5,0,0.670757806491,0.0267979200237,0.727265766544,0.029099067132,0.0565079600527,0.00346599275495,0.329242193509,0.0267979200237,0.656310680448,0.023345256156,0.078169574971,0.00257708179048,0.578141105477,0.0244973856611,0.734480255419,0.0224312899064,0.71958283579,0.0254582336605,0.787946613813,0.0237259819613,0.266404936403,0.0205477305174
0,V_cache,raw,dct_ii_ortho,0.75,4,384,0,512,0,0.75,0,0.840325411165,0.0134950368489,0.879040949655,0.0160326936782,0.0387155384904,0.00308618768806,0.159674588835,0.0134950368489,0.833280744032,0.0119720761061,0.0382973204178,0.00226741373871,0.794983423615,0.0133188752681,0.87157806445,0.0109339427609,0.876946191137,0.0137997628252,0.906939126674,0.0132394811629,0.266404936403,0.0205477305174
0,V_cache,raw,dct_ii_ortho,0.9,4,460,0,512,0,0.8984375,0,0.93513762455,0.00600818374614,0.956051034655,0.00673253828505,0.0209134101047,0.00143837405472,0.0648623754501,0.00600818374614,0.932271218189,0.00534102955613,0.0156217686356,0.00160260206778,0.916649449554,0.00586312791335,0.947892986825,0.00527385924024,0.955661197891,0.00598531947451,0.966263716787,0.00585389879794,0.266404936403,0.0205477305174
0,V_cache,raw,rfft_parseval,0.1,4,25,0,257,0,0.0972762645914,0,0.351479383983,0.0191793399008,0.386265552258,0.032447511105,0.0347861682752,0.0138136706315,0.648520616017,0.0191793399008,0.324403287176,0.0129100735417,0.146871470181,0.00535132154832,0.177531816995,0.0167524705784,0.471274757357,0.0104865633957,0.361594090336,0.026355455825,0.505227178226,0.0214003915758,0.266404942615,0.0205477306137
0,V_cache,raw,rfft_parseval,0.25,4,64,0,257,0,0.249027237354,0,0.473870129671,0.0222806786854,0.525956471332,0.035951231536,0.0520863416613,0.0183586263357,0.526129870329,0.0222806786854,0.451109021953,0.0172346530085,0.123115371459,0.00468424504854,0.327993650494,0.0169556893814,0.574224393412,0.0187204548448,0.507172284988,0.0300759269266,0.622132661678,0.0275137991938,0.266404942615,0.0205477306137
0,V_cache,raw,rfft_parseval,0.5,4,128,0,257,0,0.498054474708,0,0.66994145577,0.0264734668106,0.710637474094,0.0295163926578,0.0406960183238,0.00424325688581,0.33005854423,0.0264734668106,0.655454696674,0.0230366308311,0.0784395085141,0.00261019459189,0.57701518816,0.0244003389398,0.733894205188,0.021900283362,0.700638846411,0.0255814246578,0.772126117669,0.0235271692272,0.266404942615,0.0205477306137
